geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
23-04-SSC04	38.56111	38.56111	-121.53884	-121.53884
23-04-SSC05	38.21693	38.21693	-121.67052	-121.67052
23-04-SSC06	38.18957	38.18957	-121.66009	-121.66009
23-05-CS01	38.03097	38.03097	-121.66714	-121.66714
23-05-CS02	38.24682	38.24682	-121.67677	-121.67677
23-05-CS03	38.2952	38.2952	-121.72679	-121.72679
23-05-CS05	38.29281	38.29281	-121.66065	-121.66065
23-05-CS06	38.27323	38.27323	-121.66603	-121.66603
23-05-CS07	38.31752	38.31752	-121.69301	-121.69301
23-05-LSJ01	38.05823	38.05823	-121.55099	-121.55099
23-05-LSJ02	38.03684	38.03684	-121.70718	-121.70718
23-05-LSJ03	38.02456	38.02456	-121.78186	-121.78186
23-05-LSJ04	38.09489	38.09489	-121.57627	-121.57627
23-05-LSJ05	38.06196	38.06196	-121.67966	-121.67966
23-05-LSJ06	38.0287	38.0287	-121.74733	-121.74733
23-05-LSR01	38.08264	38.08264	-121.73279	-121.73279
23-05-LSR02	38.08054	38.08054	-121.75576	-121.75576
23-05-LSR03	38.06292	38.06292	-121.83253	-121.83253
23-05-LSR04	38.10579	38.10579	-121.69415	-121.69415
23-05-LSR05	38.09659	38.09659	-121.72191	-121.72191
23-05-LSR08	38.12219	38.12219	-121.696	-121.696
23-05-SB01	38.04826	38.04826	-121.87751	-121.87751
23-05-SB02	38.04215	38.04215	-121.90198	-121.90198
23-05-SB03	38.03957	38.03957	-122.12563	-122.12563
23-05-SB05	38.04297	38.04297	-121.90547	-121.90547
23-05-SB06	38.02564	38.02564	-121.82302	-121.82302
23-05-SB07	38.05029	38.05029	-122.0992	-122.0992
23-05-SM01	38.19039	38.19039	-122.0402	-122.0402
23-05-SM02	38.17882	38.17882	-122.05336	-122.05336
23-05-SM03	38.17107	38.17107	-121.96061	-121.96061
23-05-SM04	38.10319	38.10319	-122.04313	-122.04313
23-05-SM05	38.20472	38.20472	-122.04111	-122.04111
23-05-SM06	38.18316	38.18316	-121.96781	-121.96781
23-05-SSC01	38.33306	38.33306	-121.64737	-121.64737
23-05-SSC02	38.26918	38.26918	-121.6628	-121.6628
23-05-SSC03	38.55083	38.55083	-121.5801	-121.5801
23-05-SSC04	38.56137	38.56137	-121.54723	-121.54723
23-05-SSC05	38.2942	38.2942	-121.65631	-121.65631
23-05-SSC06	38.1903	38.1903	-121.65852	-121.65852
23-06-CS01	38.37995	38.37995	-121.63082	-121.63082
23-06-CS02	38.26644	38.26644	-121.69249	-121.69249
23-06-CS04	38.24189	38.24189	-121.68103	-121.68103
23-06-CS05	38.25672	38.25672	-121.73472	-121.73472
23-06-LSJ01	38.05267	38.05267	-121.5106	-121.5106
23-06-LSJ02	38.04224	38.04224	-121.71315	-121.71315
23-06-LSJ03	38.07368	38.07368	-121.676	-121.676
23-06-LSJ04	38.09447	38.09447	-121.58536	-121.58536
23-06-LSJ05	38.06111	38.06111	-121.54437	-121.54437
23-06-LSJ06	38.02569	38.02569	-121.77586	-121.77586
23-06-LSR01	38.0312	38.0312	-121.7633	-121.7633
23-06-LSR02	38.06411	38.06411	-121.81843	-121.81843
23-06-LSR03	38.11008	38.11008	-121.69264	-121.69264
23-06-LSR04	38.10707	38.10707	-121.7114	-121.7114
23-06-LSR05	38.07341	38.07341	-121.77612	-121.77612
23-06-SB01	38.06052	38.06052	-122.10052	-122.10052
23-06-SB02	38.04225	38.04225	-122.12133	-122.12133
23-06-SB03	38.09239	38.09239	-122.02473	-122.02473
23-06-SB04	38.06116	38.06116	-121.97671	-121.97671
23-06-SB07	38.06916	38.06916	-122.08592	-122.08592
23-06-SM01	38.18795	38.18795	-122.05265	-122.05265
23-06-SM02	38.17062	38.17062	-122.02936	-122.02936
23-06-SM03	38.10868	38.10868	-122.05528	-122.05528
23-06-SM04	38.10803	38.10803	-122.06061	-122.06061
23-06-SM05	38.17379	38.17379	-122.05619	-122.05619
23-06-SSC01	38.20016	38.20016	-121.65715	-121.65715
23-06-SSC02	38.24003	38.24003	-121.67266	-121.67266
23-06-SSC03	38.36636	38.36636	-121.6329	-121.6329
23-06-SSC04	38.55849	38.55849	-121.5689	-121.5689
23-07-CS01	38.26015	38.26015	-121.75706	-121.75706
23-07-CS02	38.26272	38.26272	-121.69689	-121.69689
23-07-CS03	38.42849	38.42849	-121.60875	-121.60875
23-07-CS04	38.25158	38.25158	-121.6724	-121.6724
23-07-CS05	38.24923	38.24923	-121.71	-121.71
23-07-CS06	38.26043	38.26043	-121.69515	-121.69515
23-07-LSJ01	38.09406	38.09406	-121.65658	-121.65658
23-07-LSJ02	38.10198	38.10198	-121.60339	-121.60339
23-07-LSJ03	38.04555	38.04555	-121.69553	-121.69553
23-07-LSJ04	38.01878	38.01878	-121.80708	-121.80708
23-07-LSJ05	38.08855	38.08855	-121.57246	-121.57246
23-07-LSJ06	38.0615	38.0615	-121.54797	-121.54797
23-07-LSR01	38.10833	38.10833	-121.70533	-121.70533
23-07-LSR02	38.1631	38.1631	-121.679	-121.679
23-07-LSR03	38.08181	38.08181	-121.75594	-121.75594
23-07-LSR04	38.08506	38.08506	-121.73864	-121.73864
23-07-LSR05	38.12633	38.12633	-121.69225	-121.69225
23-07-LSR07	38.05689	38.05689	-121.80612	-121.80612
23-07-SB02	38.06141	38.06141	-122.10367	-122.10367
23-07-SB03	38.09017	38.09017	-122.06522	-122.06522
23-07-SB06	38.09658	38.09658	-122.02504	-122.02504
23-07-SB07	38.05106	38.05106	-121.86992	-121.86992
23-07-SB08	38.03592	38.03592	-121.83004	-121.83004
23-07-SM01	38.10523	38.10523	-122.05766	-122.05766
23-07-SM03	38.16735	38.16735	-122.04162	-122.04162
23-07-SM04	38.17414	38.17414	-122.01422	-122.01422
23-07-SM05	38.10492	38.10492	-122.04202	-122.04202
23-07-SM06	38.11098	38.11098	-122.05724	-122.05724
23-07-SM07	38.19443	38.19443	-122.04116	-122.04116
23-07-SSC01	38.45886	38.45886	-121.59064	-121.59064
23-07-SSC02	38.49764	38.49764	-121.58467	-121.58467
23-07-SSC03	38.23112	38.23112	-121.67476	-121.67476
23-07-SSC04	38.29198	38.29198	-121.65714	-121.65714
23-07-SSC05	38.52118	38.52118	-121.58455	-121.58455
23-07-SSC06	38.18238	38.18238	-121.66352	-121.66352
23-08-CS01	38.27096	38.27096	-121.69419	-121.69419
23-08-CS02	38.24096	38.24096	-121.68635	-121.68635
23-08-CS04	38.24923	38.24923	-121.71211	-121.71211
23-08-CS05	38.25847	38.25847	-121.67104	-121.67104
23-08-CS06	38.23415	38.23415	-121.68053	-121.68053
23-08-CS07	38.27133	38.27133	-121.7055	-121.7055
23-08-LSJ01	38.04098	38.04098	-121.71771	-121.71771
23-08-LSJ02	38.02319	38.02319	-121.81689	-121.81689
23-08-LSJ03	38.08928	38.08928	-121.67711	-121.67711
23-08-LSJ04	38.06524	38.06524	-121.53225	-121.53225
23-08-LSJ05	38.05834	38.05834	-121.67875	-121.67875
23-08-LSJ06	38.01848	38.01848	-121.80484	-121.80484
23-08-LSR01	38.10571	38.10571	-121.70636	-121.70636
23-08-LSR02	38.14881	38.14881	-121.68988	-121.68988
23-08-LSR03	38.13654	38.13654	-121.68989	-121.68989
23-08-LSR04	38.06743	38.06743	-121.82643	-121.82643
23-08-LSR05	38.08703	38.08703	-121.74893	-121.74893
23-08-LSR06	38.16278	38.16278	-121.68183	-121.68183
23-08-SB01	38.06686	38.06686	-121.8531	-121.8531
23-08-SB02	38.0527	38.0527	-122.11411	-122.11411
23-08-SB03	38.04348	38.04348	-121.91972	-121.91972
23-08-SB04	38.06328	38.06328	-122.01994	-122.01994
23-08-SB05	38.05048	38.05048	-121.98168	-121.98168
23-08-SB06	38.02497	38.02497	-121.82155	-121.82155
23-08-SM01	38.11057	38.11057	-122.05784	-122.05784
23-08-SM02	38.10536	38.10536	-122.0358	-122.0358
23-08-SM03	38.1719	38.1719	-122.05759	-122.05759
23-08-SM04	38.14	38.14	-122.06169	-122.06169
23-08-SM05	38.10609	38.10609	-122.05524	-122.05524
23-08-SM06	38.10321	38.10321	-122.04724	-122.04724
23-08-SSC01	38.38108	38.38108	-121.6266	-121.6266
23-08-SSC02	38.19649	38.19649	-121.65612	-121.65612
23-08-SSC03	38.24393	38.24393	-121.67043	-121.67043
23-08-SSC04	38.53294	38.53294	-121.58431	-121.58431
23-08-SSC05	38.32142	38.32142	-121.6504	-121.6504
23-08-SSC06	38.20851	38.20851	-121.65955	-121.65955
23-09-CS01	38.31141	38.31141	-121.69261	-121.69261
23-09-CS02	38.25682	38.25682	-121.73493	-121.73493
23-09-CS03	38.27197	38.27197	-121.69338	-121.69338
23-09-CS04	38.23332	38.23332	-121.67741	-121.67741
23-09-CS05	38.3135	38.3135	-121.66715	-121.66715
23-09-CS06	38.2494	38.2494	-121.7104	-121.7104
23-09-LSJ02	38.05229	38.05229	-121.50876	-121.50876
23-09-LSJ04	38.01798	38.01798	-121.7973	-121.7973
23-09-LSJ05	38.09185	38.09185	-121.57865	-121.57865
23-09-LSJ06	38.04064	38.04064	-121.49486	-121.49486
23-09-LSJ07	38.01954	38.01954	-121.76841	-121.76841
23-09-LSJ08	38.02694	38.02694	-121.69611	-121.69611
23-09-LSR01	38.0809	38.0809	-121.72762	-121.72762
23-09-LSR02	38.08408	38.08408	-121.75416	-121.75416
23-09-LSR04	38.15247	38.15247	-121.68756	-121.68756
23-09-LSR05	38.10653	38.10653	-121.71823	-121.71823
23-09-LSR06	38.06184	38.06184	-121.80161	-121.80161
23-09-LSR07	38.0698	38.0698	-121.77848	-121.77848
23-09-SB01	38.04724	38.04724	-121.93877	-121.93877
23-09-SB04	38.0849	38.0849	-122.07825	-122.07825
23-09-SB05	38.04777	38.04777	-121.83558	-121.83558
23-09-SB06	38.03608	38.03608	-122.14401	-122.14401
23-09-SB07	38.05324	38.05324	-122.11064	-122.11064
23-09-SB08	38.08341	38.08341	-121.99163	-121.99163
23-09-SM01	38.11138	38.11138	-121.89069	-121.89069
23-09-SM02	38.14681	38.14681	-122.0593	-122.0593
23-09-SM03	38.17124	38.17124	-121.96081	-121.96081
23-09-SM04	38.10639	38.10639	-122.04611	-122.04611
23-09-SM05	38.17703	38.17703	-122.01049	-122.01049
23-09-SM06	38.15169	38.15169	-122.05519	-122.05519
23-09-SSC01	38.43877	38.43877	-121.59985	-121.59985
23-09-SSC02	38.46785	38.46785	-121.58565	-121.58565
23-09-SSC03	38.20698	38.20698	-121.65697	-121.65697
23-09-SSC04	38.3486	38.3486	-121.64126	-121.64126
23-09-SSC05	38.41824	38.41824	-121.60952	-121.60952
23-09-SSC06	38.52493	38.52493	-121.58489	-121.58489
23-10-CS02	38.25475	38.25475	-121.67094	-121.67094
23-10-CS03	38.26653	38.26653	-121.69223	-121.69223
23-10-CS04	38.25654	38.25654	-121.73795	-121.73795
23-10-CS05	38.23549	38.23549	-121.68104	-121.68104
23-10-CS06	38.25323	38.25323	-121.67191	-121.67191
23-10-CS08	38.25887	38.25887	-121.74765	-121.74765
23-10-LSJ01	38.06523	38.06523	-121.55943	-121.55943
23-10-LSJ02	38.02987	38.02987	-121.7448	-121.7448
23-10-LSJ03	38.06246	38.06246	-121.68417	-121.68417
23-10-LSJ05	38.03611	38.03611	-121.72864	-121.72864
23-10-LSJ06	38.02231	38.02231	-121.77504	-121.77504
23-10-LSJ07	38.07592	38.07592	-121.68084	-121.68084
23-10-LSR01	38.14452	38.14452	-121.68851	-121.68851
23-10-LSR02	38.10811	38.10811	-121.68392	-121.68392
23-10-LSR03	38.06754	38.06754	-121.83332	-121.83332
23-10-LSR04	38.08672	38.08672	-121.74908	-121.74908
23-10-LSR05	38.13335	38.13335	-121.69269	-121.69269
23-10-LSR06	38.10907	38.10907	-121.71527	-121.71527
23-10-SB01	38.06598	38.06598	-121.84487	-121.84487
23-10-SB02	38.04554	38.04554	-121.90709	-121.90709
23-10-SB03	38.06597	38.06597	-122.08871	-122.08871
23-10-SB04	38.05933	38.05933	-122.02981	-122.02981
23-10-SB05	38.04495	38.04495	-121.84432	-121.84432
23-10-SB06	38.0333	38.0333	-121.87081	-121.87081
23-10-SM01	38.10102	38.10102	-121.89353	-121.89353
23-10-SM02	38.10225	38.10225	-122.06503	-122.06503
23-10-SM03	38.14718	38.14718	-121.9109	-121.9109
23-10-SM04	38.19469	38.19469	-122.04174	-122.04174
23-10-SM05	38.12915	38.12915	-122.05784	-122.05784
23-10-SM06	38.10273	38.10273	-122.05396	-122.05396
23-10-SSC01	38.37495	38.37495	-121.62872	-121.62872
23-10-SSC02	38.22637	38.22637	-121.67515	-121.67515
23-10-SSC03	38.19442	38.19442	-121.65707	-121.65707
23-10-SSC04	38.4252	38.4252	-121.60549	-121.60549
23-10-SSC05	38.3205	38.3205	-121.65081	-121.65081
23-10-SSC06	38.21002	38.21002	-121.66182	-121.66182
23-11-CS01	38.24983	38.24983	-121.71743	-121.71743
23-11-CS02	38.25956	38.25956	-121.755	-121.755
23-11-CS03	38.29022	38.29022	-121.66143	-121.66143
23-11-CS04	38.24383	38.24383	-121.69342	-121.69342
23-11-CS06	38.32	38.32	-121.66726	-121.66726
23-11-CS07	38.26871	38.26871	-121.69323	-121.69323
23-11-LSJ01	38.0896	38.0896	-121.641	-121.641
23-11-LSJ02	38.08092	38.08092	-121.57048	-121.57048
23-11-LSJ03	38.05774	38.05774	-121.68852	-121.68852
23-11-LSJ04	38.02345	38.02345	-121.74486	-121.74486
23-11-LSJ06	38.02175	38.02175	-121.71129	-121.71129
23-11-LSR01	38.08381	38.08381	-121.74993	-121.74993
23-11-LSR02	38.11231	38.11231	-121.68267	-121.68267
23-11-LSR03	38.17739	38.17739	-121.66929	-121.66929
23-11-LSR04	38.06723	38.06723	-121.77679	-121.77679
23-11-LSR05	38.09137	38.09137	-121.72931	-121.72931
23-11-LSR06	38.13036	38.13036	-121.69382	-121.69382
23-11-SB02	38.05146	38.05146	-122.10984	-122.10984
23-11-SB03	38.04662	38.04662	-121.83549	-121.83549
23-11-SB04	38.09162	38.09162	-122.01434	-122.01434
23-11-SB07	38.05311	38.05311	-121.95053	-121.95053
23-11-SB08	38.09314	38.09314	-122.06072	-122.06072
23-11-SB10	38.03381	38.03381	-121.87489	-121.87489
23-11-SM02	38.11491	38.11491	-122.0578	-122.0578
23-11-SM03	38.17557	38.17557	-121.96267	-121.96267
23-11-SM04	38.18072	38.18072	-121.99813	-121.99813
23-11-SM05	38.12314	38.12314	-122.05778	-122.05778
23-11-SM07	38.19042	38.19042	-122.03883	-122.03883
23-11-SM08	38.16317	38.16317	-122.04542	-122.04542
23-11-SSC01	38.49862	38.49862	-121.5843	-121.5843
23-11-SSC02	38.43088	38.43088	-121.60272	-121.60272
23-11-SSC03	38.3181	38.3181	-121.65067	-121.65067
23-11-SSC04	38.20436	38.20436	-121.65885	-121.65885
23-11-SSC05	38.48662	38.48662	-121.58416	-121.58416
23-11-SSC06	38.56109	38.56109	-121.54313	-121.54313
23-12-CS01	38.30945	38.30945	-121.69309	-121.69309
23-12-CS02	38.2741	38.2741	-121.70776	-121.70776
23-12-CS03	38.26604	38.26604	-121.69233	-121.69233
23-12-CS04	38.35218	38.35218	-121.64383	-121.64383
23-12-CS05	38.24664	38.24664	-121.71031	-121.71031
23-12-CS06	38.23853	38.23853	-121.6842	-121.6842
23-12-LSJ01	38.05845	38.05845	-121.55328	-121.55328
23-12-LSJ02	38.02523	38.02523	-121.76687	-121.76687
23-12-LSJ03	38.03345	38.03345	-121.71517	-121.71517
23-12-LSJ04	38.09882	38.09882	-121.58179	-121.58179
23-12-LSJ05	38.05459	38.05459	-121.52661	-121.52661
23-12-LSJ06	38.02969	38.02969	-121.74098	-121.74098
23-12-LSR01	38.15103	38.15103	-121.68389	-121.68389
23-12-LSR02	38.10712	38.10712	-121.69481	-121.69481
23-12-LSR03	38.08092	38.08092	-121.75233	-121.75233
23-12-LSR04	38.07651	38.07651	-121.76404	-121.76404
23-12-LSR05	38.16777	38.16777	-121.67451	-121.67451
23-12-LSR06	38.10336	38.10336	-121.71719	-121.71719
23-12-SB01	38.04826	38.04826	-121.91357	-121.91357
23-12-SB02	38.05419	38.05419	-121.87263	-121.87263
23-12-SB03	38.05728	38.05728	-122.07539	-122.07539
23-12-SB04	38.07964	38.07964	-121.99423	-121.99423
23-12-SB05	38.02941	38.02941	-121.82773	-121.82773
23-12-SB06	38.0704	38.0704	-121.86278	-121.86278
23-12-SM01	38.11902	38.11902	-121.90505	-121.90505
23-12-SM02	38.17161	38.17161	-122.06706	-122.06706
23-12-SM03	38.17856	38.17856	-122.04959	-122.04959
23-12-SM04	38.11746	38.11746	-122.05767	-122.05767
23-12-SM05	38.1551	38.1551	-121.92227	-121.92227
23-12-SM06	38.17641	38.17641	-122.01322	-122.01322
23-12-SSC01	38.18481	38.18481	-121.66276	-121.66276
23-12-SSC02	38.2055	38.2055	-121.65667	-121.65667
23-12-SSC03	38.37133	38.37133	-121.63108	-121.63108
23-12-SSC04	38.5419	38.5419	-121.58444	-121.58444
23-12-SSC05	38.21533	38.21533	-121.66975	-121.66975
23-12-SSC06	38.28353	38.28353	-121.65989	-121.65989
23-13-CS01	38.31426	38.31426	-121.65543	-121.65543
23-13-CS02	38.2462	38.2462	-121.68732	-121.68732
23-13-CS03	38.25448	38.25448	-121.72523	-121.72523
23-13-CS05	38.32393	38.32393	-121.66713	-121.66713
23-13-CS06	38.26921	38.26921	-121.66735	-121.66735
23-13-CS07	38.2458	38.2458	-121.70749	-121.70749
23-13-LSJ02	38.0916	38.0916	-121.64703	-121.64703
23-13-LSJ03	38.02124	38.02124	-121.76008	-121.76008
23-13-LSJ04	38.02935	38.02935	-121.72749	-121.72749
23-13-LSJ05	38.08518	38.08518	-121.57324	-121.57324
23-13-LSJ06	38.0933	38.0933	-121.62471	-121.62471
23-13-LSJ07	38.02949	38.02949	-121.77049	-121.77049
23-13-LSR01	38.06393	38.06393	-121.8293	-121.8293
23-13-LSR03	38.1639	38.1639	-121.68075	-121.68075
23-13-LSR04	38.08901	38.08901	-121.68626	-121.68626
23-13-LSR05	38.05627	38.05627	-121.79843	-121.79843
23-13-LSR06	38.10601	38.10601	-121.71397	-121.71397
23-13-LSR07	38.13044	38.13044	-121.69564	-121.69564
23-13-SB01	38.06867	38.06867	-121.91183	-121.91183
23-13-SB02	38.04614	38.04614	-121.90651	-121.90651
23-13-SB03	38.06112	38.06112	-122.09824	-122.09824
23-13-SB05	38.06402	38.06402	-121.96216	-121.96216
23-13-SB06	38.05459	38.05459	-121.96075	-121.96075
23-13-SM01	38.21044	38.21044	-122.03469	-122.03469
23-13-SM04	38.1407	38.1407	-121.90916	-121.90916
23-13-SM05	38.17352	38.17352	-122.01598	-122.01598
23-13-SM06	38.13176	38.13176	-122.06067	-122.06067
23-13-SM08	38.1674	38.1674	-121.94346	-121.94346
23-13-SM09	38.16216	38.16216	-122.06092	-122.06092
23-13-SSC01	38.51977	38.51977	-121.58421	-121.58421
23-13-SSC02	38.44145	38.44145	-121.59816	-121.59816
23-13-SSC03	38.2454	38.2454	-121.67056	-121.67056
23-13-SSC04	38.18225	38.18225	-121.6651	-121.6651
23-13-SSC05	38.51156	38.51156	-121.58465	-121.58465
23-13-SSC06	38.56112	38.56112	-121.55203	-121.55203
23-14-CS01	38.24664	38.24664	-121.70791	-121.70791
23-14-CS02	38.27315	38.27315	-121.6941	-121.6941
23-14-CS04	38.24162	38.24162	-121.68708	-121.68708
23-14-CS05	38.25865	38.25865	-121.69336	-121.69336
23-14-CS07	38.28743	38.28743	-121.69254	-121.69254
23-14-LSJ01	38.04791	38.04791	-121.50351	-121.50351
23-14-LSJ03	38.08912	38.08912	-121.65026	-121.65026
23-14-LSJ04	38.02787	38.02787	-121.738	-121.738
23-14-LSJ05	38.08343	38.08343	-121.67889	-121.67889
23-14-LSJ06	38.09771	38.09771	-121.59021	-121.59021
23-14-LSJ07	38.0273	38.0273	-121.7332	-121.7332
23-14-LSR01	38.04209	38.04209	-121.82954	-121.82954
23-14-LSR02	38.07927	38.07927	-121.76287	-121.76287
23-14-LSR03	38.13637	38.13637	-121.6917	-121.6917
23-14-LSR04	38.08257	38.08257	-121.71782	-121.71782
23-14-LSR05	38.06187	38.06187	-121.82356	-121.82356
23-14-LSR06	38.07483	38.07483	-121.76165	-121.76165
23-14-SB01	38.07134	38.07134	-121.95055	-121.95055
23-14-SB02	38.0904	38.0904	-122.06319	-122.06319
23-14-SB04	38.06011	38.06011	-122.06158	-122.06158
23-14-SB05	38.09663	38.09663	-122.05092	-122.05092
23-14-SB06	38.06871	38.06871	-122.08013	-122.08013
23-14-SB07	38.02704	38.02704	-121.82441	-121.82441
23-14-SM01	38.1755	38.1755	-122.01437	-122.01437
23-14-SM02	38.15403	38.15403	-121.9216	-121.9216
23-14-SM03	38.0936	38.0936	-122.01359	-122.01359
23-14-SM05	38.19769	38.19769	-122.04542	-122.04542
23-14-SM06	38.18682	38.18682	-121.98186	-121.98186
23-14-SM07	38.10053	38.10053	-122.06588	-122.06588
23-14-SSC01	38.38256	38.38256	-121.6259	-121.6259
23-14-SSC02	38.21031	38.21031	-121.6651	-121.6651
23-14-SSC03	38.27143	38.27143	-121.66217	-121.66217
23-14-SSC04	38.50505	38.50505	-121.58445	-121.58445
23-14-SSC05	38.28078	38.28078	-121.66033	-121.66033
23-14-SSC06	38.18388	38.18388	-121.66199	-121.66199
23-15-CS01	38.31637	38.31637	-121.66706	-121.66706
23-15-CS02	38.24697	38.24697	-121.68802	-121.68802
23-15-CS05	38.244	38.244	-121.68823	-121.68823
23-15-CS09	38.24116	38.24116	-121.6873	-121.6873
23-15-CS11	38.27592	38.27592	-121.69497	-121.69497
23-15-CS12	38.26001	38.26001	-121.75928	-121.75928
23-15-LSJ01	38.10334	38.10334	-121.60345	-121.60345
23-15-LSJ02	38.06429	38.06429	-121.54116	-121.54116
23-15-LSJ03	38.02655	38.02655	-121.74083	-121.74083
23-15-LSJ04	38.03785	38.03785	-121.7021	-121.7021
23-15-LSJ05	38.09769	38.09769	-121.59159	-121.59159
23-15-LSJ06	38.08469	38.08469	-121.56707	-121.56707
23-15-LSR01	38.10222	38.10222	-121.72475	-121.72475
23-15-LSR02	38.16341	38.16341	-121.68196	-121.68196
23-15-LSR03	38.06561	38.06561	-121.81538	-121.81538
23-15-LSR04	38.08059	38.08059	-121.76143	-121.76143
23-15-LSR05	38.13613	38.13613	-121.694	-121.694
23-15-LSR06	38.14666	38.14666	-121.69069	-121.69069
23-15-SB01	38.06441	38.06441	-121.84153	-121.84153
23-15-SB02	38.05836	38.05836	-122.00452	-122.00452
23-15-SB03	38.04557	38.04557	-121.84471	-121.84471
23-15-SB04	38.09534	38.09534	-122.02149	-122.02149
23-15-SB05	38.05858	38.05858	-122.11185	-122.11185
23-15-SB06	38.04162	38.04162	-122.11731	-122.11731
23-15-SM01	38.18027	38.18027	-121.99873	-121.99873
23-15-SM02	38.18401	38.18401	-122.05575	-122.05575
23-15-SM03	38.11213	38.11213	-122.05979	-122.05979
23-15-SSC01	38.56158	38.56158	-121.54789	-121.54789
23-15-SSC02	38.47785	38.47785	-121.58466	-121.58466
23-15-SSC03	38.18101	38.18101	-121.66463	-121.66463
23-15-SSC04	38.28428	38.28428	-121.65933	-121.65933
23-15-SSC05	38.44114	38.44114	-121.59807	-121.59807
23-15-SSC06	38.53952	38.53952	-121.58406	-121.58406
23-16-CS01	38.30087	38.30087	-121.65849	-121.65849
23-16-CS02	38.25024	38.25024	-121.68747	-121.68747
23-16-CS03	38.24606	38.24606	-121.70472	-121.70472
23-16-CS05	38.32903	38.32903	-121.68324	-121.68324
23-16-CS06	38.24261	38.24261	-121.67981	-121.67981
23-16-CS07	38.27734	38.27734	-121.7097	-121.7097
23-16-LSJ01	38.05647	38.05647	-121.53797	-121.53797
23-16-LSJ02	38.09289	38.09289	-121.65252	-121.65252
23-16-LSJ03	38.0312	38.0312	-121.72291	-121.72291
23-16-LSJ04	38.02639	38.02639	-121.74163	-121.74163
23-16-LSJ05	38.05983	38.05983	-121.55444	-121.55444
23-16-LSJ06	38.09725	38.09725	-121.63268	-121.63268
23-16-LSR01	38.06	38.06	-121.78966	-121.78966
23-16-LSR02	38.06251	38.06251	-121.82872	-121.82872
23-16-LSR03	38.09696	38.09696	-121.72419	-121.72419
23-16-LSR04	38.11753	38.11753	-121.69891	-121.69891
23-16-LSR05	38.03241	38.03241	-121.77354	-121.77354
23-16-LSR06	38.0596	38.0596	-121.79842	-121.79842
23-16-SB01	38.06422	38.06422	-121.85894	-121.85894
23-16-SB02	38.08686	38.08686	-122.07015	-122.07015
23-16-SB03	38.02718	38.02718	-121.84302	-121.84302
23-16-SB04	38.0565	38.0565	-121.17338	-121.17338
23-16-SB05	38.09755	38.09755	-122.05144	-122.05144
23-16-SB06	38.07271	38.07271	-122.09346	-122.09346
23-16-SM01	38.10354	38.10354	-121.89026	-121.89026
23-16-SM02	38.18588	38.18588	-121.97041	-121.97041
23-16-SM03	38.10814	38.10814	-122.05879	-122.05879
23-16-SM05	38.11984	38.11984	-121.90302	-121.90302
23-16-SM06	38.10623	38.10623	-122.04056	-122.04056
23-16-SM07	38.13391	38.13391	-122.05952	-122.05952
23-16-SSC01	38.30584	38.30584	-121.65441	-121.65441
23-16-SSC02	38.2052	38.2052	-121.65913	-121.65913
23-16-SSC03	38.5611	38.5611	-121.54522	-121.54522
23-16-SSC04	38.54945	38.54945	-121.5813	-121.5813
23-16-SSC05	38.34489	38.34489	-121.64346	-121.64346
23-16-SSC06	38.26001	38.26001	-121.66613	-121.66613
23-17-CS01	38.34642	38.34642	-121.64586	-121.64586
23-17-CS02	38.2371	38.2371	-121.68433	-121.68433
23-17-CS04	38.2627	38.2627	-121.69561	-121.69561
23-17-CS05	38.29587	38.29587	-121.6671	-121.6671
23-17-CS06	38.24652	38.24652	-121.68716	-121.68716
23-17-CS07	38.25901	38.25901	-121.74383	-121.74383
23-17-LSJ02	38.04037	38.04037	-121.71242	-121.71242
